id,Name,Type,Date (UTC),Description,Statement Descriptor,Unit Label,Url,Tax Code,category (metadata),collection (metadata),type (metadata),release (metadata),brand (metadata),slug (metadata),size (metadata),make (metadata)
prod_OQYc8MY9FOPKVO,adidas Yeezy Boost 350 V2 Core Black Red (2016/2022/2023) - 8.5,service,2023-08-10 22:38,"Releasing alongside two other colorways, the Yeezy Boost 350 V2 'Red' dropped in November 2016. The shoe's Primeknit upper appears primarily in black, with red speckling throughout. A prominent red stripe runs from the heel to the toe, with SPLY-350 branding in further black. Underfoot, a black rubber cage overlays a full-length Boost midsole, giving way to a rubber outsole that sports cutouts to reveal the cushioning.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red,,yeezy,yeezy-350,,2016-11-23,adidas,adidas-yeezy-boost-350-v2-core-black-red,8.5,
prod_OQYcCbMqgFwFdb,adidas Yeezy Boost 350 V2 Core Black Red (2016/2022/2023) - 7,service,2023-08-10 22:38,"Releasing alongside two other colorways, the Yeezy Boost 350 V2 'Red' dropped in November 2016. The shoe's Primeknit upper appears primarily in black, with red speckling throughout. A prominent red stripe runs from the heel to the toe, with SPLY-350 branding in further black. Underfoot, a black rubber cage overlays a full-length Boost midsole, giving way to a rubber outsole that sports cutouts to reveal the cushioning.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red,,yeezy,yeezy-350,,2016-11-23,adidas,adidas-yeezy-boost-350-v2-core-black-red,7,
prod_OQYcQEWYU8TqLk,adidas Yeezy Boost 350 V2 MX Oat - 14,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,14,
prod_OQYcTCZkaYz4B2,adidas Yeezy Boost 350 V2 MX Oat - 10.5,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,10.5,
prod_OQYcJ4PU8cBGpu,adidas Yeezy Boost 350 V2 MX Oat - 10,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,10,
prod_OQYcY5n0ioHFmm,adidas Yeezy Boost 350 V2 MX Oat - 13,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,13,
prod_OQYc4iBUohH8JI,adidas Yeezy Boost 350 V2 Core Black Red (2016/2022/2023) - 8,service,2023-08-10 22:38,"Releasing alongside two other colorways, the Yeezy Boost 350 V2 'Red' dropped in November 2016. The shoe's Primeknit upper appears primarily in black, with red speckling throughout. A prominent red stripe runs from the heel to the toe, with SPLY-350 branding in further black. Underfoot, a black rubber cage overlays a full-length Boost midsole, giving way to a rubber outsole that sports cutouts to reveal the cushioning.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red,,yeezy,yeezy-350,,2016-11-23,adidas,adidas-yeezy-boost-350-v2-core-black-red,8,
prod_OQYcSpD7SVki6a,adidas Yeezy Boost 350 V2 MX Oat - 12,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,12,
prod_OQYcIBfGhD9iTC,adidas Yeezy Boost 350 V2 MX Oat - 11,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,11,
prod_OQYclhWzeyJtEn,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 12,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,12,
prod_OQYcn2ceCgBl3t,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 14,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,14,
prod_OQYcgOUbAu332Q,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 10.5,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,10.5,
prod_OQYcghKofEiQzm,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 11,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,11,
prod_OQYcTGBgvBFmTI,adidas Yeezy Boost 350 V2 MX Oat - 7.5,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,7.5,
prod_OQYc0Hi3GyTeAX,adidas Yeezy Boost 350 V2 MX Oat - 8,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,8,
prod_OQYcCDAN24agR0,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 10,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,10,
prod_OQYcAwUGw7TDnG,adidas Yeezy Boost 350 V2 MX Oat - 9.5,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,9.5,
prod_OQYcCbyU8NiZhp,adidas Yeezy Boost 350 V2 MX Oat - 7,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,7,
prod_OQYcQ74nOotY2p,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 13,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,13,
prod_OQYcmQfwnQWhY2,adidas Yeezy Boost 350 V2 MX Oat - 9,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,9,
prod_OQYcVW6xm2dkkk,adidas Yeezy Boost 350 V2 MX Oat - 8.5,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'MX Oat' features a one-piece Primeknit upper executed in a swirling pattern of orange, blue and yellow. A translucent stripe appears on the lateral side with a tonal pull tab on the heel. Underfoot, translucent rubber cage houses a full-length Boost unit, while a rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,8.5,
prod_OQYcYEVpgJvsLg,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 12,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,12,
prod_OQYc7I6ba1XQGe,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 9.5,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,9.5,
prod_OQYcjcduTKAHAq,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 9,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,9,
prod_OQYcvC8DsqcZxX,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 13,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,13,
prod_OQYcQtPkt5MR5q,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 8.5,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,8.5,
prod_OQYcPNoxyHhq9Z,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 11,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,11,
prod_OQYckKkgSW5zaw,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 8,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,8,
prod_OQYcgZAByl7gdA,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 7.5,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,7.5,
prod_OQYcvAWV05QKWn,adidas Yeezy Boost 350 V2 Black Red (2017/2020) - 7,service,2023-08-10 22:38,"The Yeezy Boost 350 V2 'Bred' brings a classic colorway to its minimalist construction. The shoe's upper is built with Primeknit, finished in black and highlighted by the SPLY-350 branding on the side wall. More red marks the heel pull-loop, while rope laces secure the fit. Underfoot, a full-length Boost midsole wrapped in a black rubber cage provides cushioning. A rubber outsole with cutouts provides traction.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,7,
prod_OQYcqiV7nW6P6O,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 14,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,14,
prod_OQYcHhU3aIY92H,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 10.5,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,10.5,
prod_OQYcCuF1VZVvfD,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 10,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,10,
prod_OQYcGQkq8gps9D,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 7,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,7,
prod_OQYcnvgrJauv7D,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 9.5,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,9.5,
prod_OQYcLlgqaQhQsN,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 9,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,9,
prod_OQYcK8xShLfF79,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 8.5,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,8.5,
prod_OQYccaWpvgOnZ4,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 7.5,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,7.5,
prod_OQYcWie8BUe8Xx,adidas Yeezy Boost 350 V2 Onyx (2022/2023) - 8,service,2023-08-10 22:38,"A monochromatic 'Onyx' hue envelops the latest Yeezy Boost 350 V2, the lifestyle runner from adidas and Kanye West. The upper features a dark black Primeknit weave along with rope laces, while a post-dyed monofilament side stripe can be found in a lighter black shade. A full-length Boost unit is encapsulated in a semi-translucent ribbed TPU midsole, while a black rubber outsole rounds out the look.",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,8,
prod_OQYaHmJvbCBrTp,adidas Yeezy Boost 350 V2 Black Red (2017/2020),service,2023-08-10 22:36,"**IMPORTANT** For US Size 12, 13, and 14, it is advised to size up (0.5-1 size) if you have wider feet. The Prime Orca God Tier Replicas Batch - adidas Yeezy Boost 350 V2 Black Red (2017/2020)",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red-2017,,yeezy,yeezy-350,Replica,2017-02-11,adidas,adidas-yeezy-boost-350-v2-core-black-red-2017,,
prod_OQYa1ntCFT654v,adidas Yeezy Boost 350 V2 Blue Tint,service,2023-08-10 22:36,"**IMPORTANT** For US Size 12, 13, and 14, it is advised to size up (0.5-1 size) if you have wider feet. The Prime Orca God Tier Replicas Batch - adidas Yeezy Boost 350 V2 Blue Tint",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-blue-tint,,yeezy,yeezy-350,Replica,2017-12-16,adidas,adidas-yeezy-boost-350-v2-blue-tint,,
prod_OQYaDHzS68jUFx,adidas Yeezy Boost 350 V2 Core Black Red (2016/2022/2023),service,2023-08-10 22:36,"**IMPORTANT** For US Size 12, 13, and 14, it is advised to size up (0.5-1 size) if you have wider feet. The Prime Orca God Tier Replicas Batch - adidas Yeezy Boost 350 V2 Core Black Red (2016/2022/2023)",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-core-black-red,,yeezy,yeezy-350,Replica,2016-11-23,adidas,adidas-yeezy-boost-350-v2-core-black-red,,
prod_OQYatBsuV8i3rT,adidas Yeezy Boost 350 V2 Onyx (2022/2023),service,2023-08-10 22:36,"**IMPORTANT** For US Size 12, 13, and 14, it is advised to size up (0.5-1 size) if you have wider feet. The Prime Orca God Tier Replicas Batch - adidas Yeezy Boost 350 V2 Onyx (2022/2023)",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-onyx,,yeezy,yeezy-350,Replica,2022-03-05,adidas,adidas-yeezy-boost-350-v2-onyx,,
prod_OQYao5P6gSiyva,adidas Yeezy Boost 350 V2 MX Oat,service,2023-08-10 22:36,"**IMPORTANT** For US Size 12, 13, and 14, it is advised to size up (0.5-1 size) if you have wider feet. The Prime Orca God Tier Replicas Batch - adidas Yeezy Boost 350 V2 MX Oat",PRIME ORCA LLC,,adidas-yeezy-boost-350-v2-mx-oat,,yeezy,yeezy-350,Replica,2021-10-23,adidas,adidas-yeezy-boost-350-v2-mx-oat,,
prod_OQXUMIz64xajc8,Balenciaga Triple S Clear Sole Deep Purple - 14,service,2023-08-10 21:29,The Premium God Tier Batch - Balenciaga Triple S Clear Sole Deep Purple,PRIME ORCA LLC,,balenciaga-triple-s-clear-sole-deep-purple,,balenciaga,triple-s,,2022-11-03,Balenciaga,balenciaga-triple-s-clear-sole-deep-purple,14,
prod_OQXUzTUgGYMtDy,Balenciaga Triple S Clear Sole Deep Purple - 12,service,2023-08-10 21:29,The Premium God Tier Batch - Balenciaga Triple S Clear Sole Deep Purple,PRIME ORCA LLC,,balenciaga-triple-s-clear-sole-deep-purple,,balenciaga,triple-s,,2022-11-03,Balenciaga,balenciaga-triple-s-clear-sole-deep-purple,12,
prod_OQXUF7AnH1eVmH,Balenciaga Triple S Clear Sole Deep Purple - 13,service,2023-08-10 21:29,The Premium God Tier Batch - Balenciaga Triple S Clear Sole Deep Purple,PRIME ORCA LLC,,balenciaga-triple-s-clear-sole-deep-purple,,balenciaga,triple-s,,2022-11-03,Balenciaga,balenciaga-triple-s-clear-sole-deep-purple,13,
prod_OQXUpLRKAh8mtq,Balenciaga Triple S Clear Sole Deep Purple - 11,service,2023-08-10 21:29,The Premium God Tier Batch - Balenciaga Triple S Clear Sole Deep Purple,PRIME ORCA LLC,,balenciaga-triple-s-clear-sole-deep-purple,,balenciaga,triple-s,,2022-11-03,Balenciaga,balenciaga-triple-s-clear-sole-deep-purple,11,
prod_OQXUew1llXyjek,Balenciaga Triple S Clear Sole Deep Purple - 10.5,service,2023-08-10 21:29,The Premium God Tier Batch - Balenciaga Triple S Clear Sole Deep Purple,PRIME ORCA LLC,,balenciaga-triple-s-clear-sole-deep-purple,,balenciaga,triple-s,,2022-11-03,Balenciaga,balenciaga-triple-s-clear-sole-deep-purple,10.5,
